,RHR,DetRHR,Raw Bias,% Bias
1640,72,72.0,0.0,0.0
1641,69,69.0,0.0,0.0
1642,75,75.0,0.0,0.0
1643,64,64.0,0.0,0.0
1644,56,56.0,0.0,0.0
1645,50,50.0,0.0,0.0
1646,48,48.0,0.0,0.0
1647,46,46.0,0.0,0.0
1648,51,51.0,0.0,0.0
1649,45,45.0,0.0,0.0
1650,54,54.0,0.0,0.0
1651,51,51.0,0.0,0.0
1652,48,48.0,0.0,0.0
1653,53,53.0,0.0,0.0
1654,51,51.0,0.0,0.0
1655,64,64.0,0.0,0.0
1656,54,54.0,0.0,0.0
1657,60,60.0,0.0,0.0
1658,54,54.0,0.0,0.0
1659,54,54.0,0.0,0.0
1660,57,57.0,0.0,0.0
1661,58,58.0,0.0,0.0
1662,60,60.0,0.0,0.0
1663,58,58.0,0.0,0.0
1664,58,58.0,0.0,0.0
1665,67,67.0,0.0,0.0
1666,60,60.0,0.0,0.0
1667,49,49.0,0.0,0.0
1668,58,58.0,0.0,0.0
1669,59,59.0,0.0,0.0
1670,51,51.0,0.0,0.0
1671,51,51.0,0.0,0.0
1672,71,71.0,0.0,0.0
1673,62,62.0,0.0,0.0
1674,78,78.0,0.0,0.0
1675,84,84.0,0.0,0.0
1676,51,51.0,0.0,0.0
1677,48,48.0,0.0,0.0
1678,48,49.83031546881076,-1.8303154688107597,-3.6730962900613595
1679,55,55.0,0.0,0.0
1680,55,55.0,0.0,0.0
1681,53,53.0,0.0,0.0
1682,52,57.160594309380855,-5.160594309380855,-9.02823767270371
1683,53,53.0,0.0,0.0
1684,49,49.0,0.0,0.0
1685,50,50.0,0.0,0.0
1686,58,58.0,0.0,0.0
1687,58,58.0,0.0,0.0
1688,55,55.0,0.0,0.0
1689,51,51.0,0.0,0.0
1690,51,51.0,0.0,0.0
1691,54,54.0,0.0,0.0
1692,51,51.0,0.0,0.0
1693,68,68.0,0.0,0.0
1694,66,66.0,0.0,0.0
1695,66,66.0,0.0,0.0
1696,70,70.0,0.0,0.0
1697,66,66.0,0.0,0.0
1698,52,52.0,0.0,0.0
1699,53,50.20879074551215,2.7912092544878533,5.559204300767475
1700,49,42.35314820421532,6.646851795784677,15.693878914822038
1701,69,69.0,0.0,0.0
1702,53,53.0,0.0,0.0
1703,64,64.0,0.0,0.0
1704,55,55.0,0.0,0.0
1705,56,56.0,0.0,0.0
1706,57,57.0,0.0,0.0
1707,65,65.0,0.0,0.0
1708,62,62.0,0.0,0.0
1709,59,59.0,0.0,0.0
1710,64,57.14466699644188,6.855333003558123,11.996452799322412
1711,53,53.0,0.0,0.0
1712,55,55.0,0.0,0.0
1713,58,58.0,0.0,0.0
1714,58,58.0,0.0,0.0
1715,58,58.0,0.0,0.0
1716,52,52.0,0.0,0.0
1717,53,53.0,0.0,0.0
1718,52,52.0,0.0,0.0
1719,57,57.0,0.0,0.0
1720,48,48.0,0.0,0.0
1721,60,60.0,0.0,0.0
1722,57,57.0,0.0,0.0
1723,50,50.0,0.0,0.0
1724,51,51.0,0.0,0.0
1725,58,58.0,0.0,0.0
1726,72,72.0,0.0,0.0
1727,50,50.0,0.0,0.0
1728,55,55.0,0.0,0.0
1729,51,51.0,0.0,0.0
1730,82,82.0,0.0,0.0
1731,57,57.0,0.0,0.0
1732,61,61.0,0.0,0.0
1733,51,51.0,0.0,0.0
1734,56,56.0,0.0,0.0
1735,58,58.0,0.0,0.0
1736,68,68.0,0.0,0.0
1737,49,49.0,0.0,0.0
1738,64,57.67121575045131,6.32878424954869,10.973904689184852
1739,66,66.0,0.0,0.0
1740,52,52.0,0.0,0.0
1741,53,53.0,0.0,0.0
1742,57,57.0,0.0,0.0
1743,49,58.874433916173146,-9.874433916173146,-16.772023541207385
1744,54,54.0,0.0,0.0
1745,48,48.0,0.0,0.0
1746,52,52.0,0.0,0.0
1747,51,51.0,0.0,0.0
1748,54,54.0,0.0,0.0
1749,59,59.0,0.0,0.0
1750,55,55.0,0.0,0.0
1751,71,71.0,0.0,0.0
1752,73,73.0,0.0,0.0
1753,70,70.0,0.0,0.0
1754,69,69.0,0.0,0.0
1755,68,68.0,0.0,0.0
1756,55,55.0,0.0,0.0
1757,49,49.0,0.0,0.0
1758,53,53.0,0.0,0.0
1759,52,52.0,0.0,0.0
1760,48,48.0,0.0,0.0
1761,60,60.0,0.0,0.0
1762,62,62.0,0.0,0.0
1763,67,67.0,0.0,0.0
1764,73,73.0,0.0,0.0
1765,61,61.0,0.0,0.0
1766,60,60.0,0.0,0.0
1767,70,70.0,0.0,0.0
1768,58,53.87230071866685,4.12769928133315,7.662006682968517
1769,69,69.0,0.0,0.0
1770,77,77.0,0.0,0.0
1771,67,67.0,0.0,0.0
1772,60,60.0,0.0,0.0
1773,65,65.0,0.0,0.0
1774,64,64.0,0.0,0.0
1775,54,54.0,0.0,0.0
1776,55,55.0,0.0,0.0
1777,55,55.0,0.0,0.0
1778,58,58.0,0.0,0.0
1779,54,54.0,0.0,0.0
1780,53,53.0,0.0,0.0
1781,66,66.0,0.0,0.0
1782,72,72.0,0.0,0.0
1783,59,59.0,0.0,0.0
1784,57,57.0,0.0,0.0
1785,61,61.0,0.0,0.0
1786,61,61.0,0.0,0.0
1787,57,57.0,0.0,0.0
1788,50,50.0,0.0,0.0
1789,54,54.0,0.0,0.0
1790,50,50.0,0.0,0.0
1791,58,58.0,0.0,0.0
1792,62,62.0,0.0,0.0
1793,68,68.0,0.0,0.0
1794,55,59.01035782625314,-4.010357826253141,-6.796023569389324
1795,65,65.0,0.0,0.0
1796,62,62.0,0.0,0.0
1797,73,73.0,0.0,0.0
1798,64,64.0,0.0,0.0
1799,67,67.0,0.0,0.0
1800,63,57.08821290460115,5.91178709539885,10.355530142934946
1801,65,65.0,0.0,0.0
1802,70,70.0,0.0,0.0
1803,68,68.0,0.0,0.0
1804,63,63.0,0.0,0.0
1805,64,60.17530654210164,3.8246934578983627,6.355918528179689
1806,57,57.0,0.0,0.0
1807,56,56.0,0.0,0.0
1808,52,52.0,0.0,0.0
1809,64,64.0,0.0,0.0
